SK_ID_CURR,TARGET,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY
100201,0,F,1,180000,675000,36747,675000,0.035792,-12147,-2178,-6189,-1719,,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
100202,0,F,0,67500,127350,6597,112500,0.019101,-22994,365243,-9705,-4078,,1,0,0,1,0,0,1,2,2,12,0,0,0,0,0,0
100203,0,F,0,54000,119925,11097,112500,0.010276,-25104,365243,-4182,-4210,,1,0,0,1,0,0,1,2,2,9,0,0,0,0,0,0
100204,0,F,1,81000,532494,30699,454500,0.009334,-19525,365243,-5077,-1589,,1,0,0,1,1,0,3,2,2,9,0,0,0,0,0,0
100205,0,F,0,63000,808650,26217,675000,0.018209,-18302,-1373,-10539,-1210,,1,1,0,1,0,0,2,3,3,11,0,0,0,0,0,0
100206,0,M,1,157500,318528,25294.5,252000,0.0228,-12027,-1720,-3867,-4420,12,1,1,0,1,1,1,3,2,2,8,0,0,0,0,1,1
100207,0,F,0,157500,700830,22738.5,585000,0.01885,-16518,-3592,-3627,-44,,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
100208,0,M,1,180000,888840,29016,675000,0.007114,-12648,-2802,-2109,-4594,,1,1,0,1,0,0,3,2,2,11,0,0,0,0,0,0
100209,1,M,3,180000,540000,27000,540000,0.02461,-15326,-1038,-782,-792,,1,1,0,1,0,0,5,2,2,18,0,0,0,0,0,0
100210,0,F,1,202500,771493.5,25627.5,666000,0.005313,-16475,-17,-1225,-25,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
100211,0,M,3,225000,746280,49873.5,675000,0.006233,-14033,-328,-544,-554,,1,1,1,1,0,0,5,2,2,14,0,0,0,1,1,0
100213,0,F,2,49500,278460,19930.5,225000,0.031329,-13873,-1282,-632,-5042,,1,1,0,1,0,1,4,2,2,10,0,0,0,0,0,0
100214,1,F,1,202500,436032,28516.5,360000,0.032561,-10127,-111,-1724,-337,,1,1,0,1,1,0,3,1,1,14,0,0,0,0,0,0
100215,0,F,0,90000,227520,8172,180000,0.025164,-21703,365243,-9849,-4980,11,1,0,0,1,1,0,2,2,2,13,0,0,0,0,0,0
100216,0,F,0,90000,67500,6705,67500,0.018209,-19785,-9919,-9342,-3310,,1,1,1,1,1,0,2,3,3,13,0,0,0,0,0,0
100217,0,F,0,180000,254700,25321.5,225000,0.00496,-13620,-1403,-5451,-4225,,1,1,0,1,0,1,1,2,2,14,0,0,0,0,0,0
100218,0,M,0,337500,876078,49050,765000,0.072508,-13210,-225,-7318,-4397,3,1,1,0,1,0,0,1,1,1,12,0,0,0,0,0,0
100219,0,M,1,315000,2250000,83515.5,2250000,0.032561,-11177,-1514,-64,-2793,,1,1,0,1,0,1,3,1,1,16,0,0,0,0,0,0
100220,0,F,0,225000,1040985,30568.5,909000,0.003818,-14823,-185,-1147,-4138,,1,1,0,1,0,0,1,2,2,6,0,0,0,0,0,0
100221,0,F,0,225000,684054,77494.5,630000,0.006629,-23656,-11883,-7125,-4681,,1,1,0,1,1,0,1,2,2,9,0,0,0,0,0,0
100224,0,F,2,225000,1256400,36864,900000,0.019689,-14091,-5664,-8127,-2462,7,1,1,0,1,0,0,4,2,2,9,0,0,0,0,0,0
100225,0,M,2,157500,720000,28552.5,720000,0.030755,-14144,-4516,-1516,-4616,7,1,1,0,1,1,0,4,2,2,10,0,0,0,0,1,1
100226,0,F,2,112500,270000,13500,270000,0.009657,-13584,-680,-350,-2097,,1,1,0,1,0,0,4,2,2,16,0,0,0,0,0,0
100227,0,M,0,292500,1024740,55719,900000,0.006207,-10010,-240,-4629,-2680,,1,1,1,1,1,0,1,2,2,14,0,0,0,1,1,0
100228,0,F,1,121500,1102500,32364,1102500,0.009657,-13957,-410,-5038,-4630,,1,1,1,1,1,0,3,2,2,13,0,0,0,0,0,0
100229,0,F,0,157500,544491,16047,454500,0.010147,-17947,-5025,-11812,-1505,,1,1,0,1,0,0,2,2,2,17,0,0,0,0,0,0
100230,0,F,0,135000,405000,20250,405000,0.008474,-19070,-837,-6789,-2595,,1,1,1,1,0,0,2,2,2,11,0,0,0,0,0,0
100231,0,M,1,108000,912240,30276,787500,0.018634,-17850,-2899,-2880,-1400,9,1,1,0,1,0,0,3,2,2,9,0,0,0,0,1,1
100233,0,F,0,216000,679671,28926,607500,0.010966,-18341,-701,-9730,-1876,,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
100234,0,F,0,67500,180000,9000,180000,0.003069,-16614,-551,-6098,-166,,1,1,0,1,0,0,1,3,3,12,0,0,0,0,0,0
100235,0,F,0,135000,364896,19926,315000,0.016612,-15887,-468,-4604,-3739,,1,1,0,1,0,0,2,2,2,12,0,0,0,1,0,1
100236,0,M,0,112500,312768,20353.5,270000,0.028663,-23187,-1896,-5213,-4265,21,1,1,0,1,0,0,2,2,2,16,0,0,0,0,1,1
100237,0,F,2,144000,1288350,37800,1125000,0.010966,-13803,-281,-640,-3215,,1,1,1,1,1,0,4,2,2,11,1,1,0,1,1,0
100238,0,M,2,135000,781920,50148,675000,0.035792,-12994,-1330,-2588,-1202,21,1,1,0,1,0,0,4,2,2,12,0,0,0,0,1,1
100239,0,F,1,225000,1483231.5,51687,1354500,0.010147,-20191,-1699,-6040,-3723,,1,1,0,1,0,1,3,2,2,15,0,0,0,0,0,0
100240,0,M,2,135000,590337,28530,477000,0.018029,-11978,-3947,-6005,-4099,,1,1,0,1,1,0,4,3,2,8,0,0,0,0,0,0
100242,0,M,0,90000,101880,10827,90000,0.005144,-20945,-7359,-7395,-4287,11,1,1,1,1,0,0,2,2,2,12,0,0,0,0,0,0
100243,0,M,0,112500,161730,13833,135000,0.028663,-9720,-573,-689,-2193,,1,1,1,1,1,0,2,2,2,13,0,0,0,0,1,1
100244,0,M,1,247500,447768,35505,405000,0.010006,-17103,-5021,-221,-647,,1,1,1,1,0,0,3,2,2,14,0,0,0,0,0,0
100246,1,F,0,135000,495216,26995.5,427500,0.008019,-12824,-154,-6764,-126,,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
100247,0,F,0,225000,402939,19381.5,306000,0.010147,-19914,-3408,-7647,-3444,,1,1,0,1,1,0,2,2,2,11,0,1,1,0,1,1
100248,0,F,0,90000,808650,23643,675000,0.007305,-22389,365243,-12314,-4884,,1,0,0,1,0,0,2,3,3,12,0,0,0,0,0,0
100249,0,F,2,67500,76410,4513.5,67500,0.0105,-15293,-5317,-4699,-4753,,1,1,1,1,0,0,4,3,3,15,0,0,0,0,1,1
100250,0,F,1,72000,90000,6529.5,90000,0.010966,-11259,-164,-808,-3951,17,1,1,0,1,0,0,3,2,2,12,0,0,0,0,0,0
100251,0,M,0,202500,270000,14134.5,270000,0.025164,-19530,-1940,-7092,-3060,12,1,1,0,1,1,0,2,2,2,8,0,0,0,0,1,1
100252,0,F,0,225000,490495.5,50391,454500,0.006629,-17715,-1256,-5284,-1238,,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
100254,0,M,0,292500,1078200,34911,900000,0.04622,-21646,-2127,-381,-4264,2,1,1,0,1,1,0,2,1,1,15,0,0,0,0,0,0
100255,0,M,0,315000,824544,52825.5,720000,0.04622,-15377,-4398,-34,-5046,3,1,1,0,1,0,0,1,1,1,15,0,0,0,0,0,0
100257,0,F,0,90000,312768,16119,270000,0.018634,-23090,365243,-7062,-2979,,1,0,0,1,1,0,1,2,2,10,0,0,0,0,0,0
100258,0,F,0,135000,81000,9135,81000,0.025164,-16273,-1605,-939,-1092,,1,1,0,1,0,0,2,2,2,14,0,0,0,0,0,0
100259,0,M,0,180000,427500,21955.5,427500,0.018209,-20672,365243,-3315,-3299,25,1,0,0,1,0,0,2,3,3,8,0,0,0,0,0,0
100260,0,M,0,180000,180000,20488.5,180000,0.011657,-10038,-1746,-4742,-2723,,1,1,1,1,0,0,1,1,1,14,0,1,1,0,1,1
100261,0,F,0,90000,522000,22243.5,522000,0.026392,-14974,-2389,-7478,-4099,,1,1,1,1,0,0,2,2,2,11,0,0,0,0,1,1
100262,0,M,0,315000,1575000,41548.5,1575000,0.008625,-13640,-3339,-3522,-5525,2,1,1,1,1,1,0,2,2,2,10,1,1,0,1,1,0
100263,0,F,0,108000,585000,32665.5,585000,0.009549,-23456,365243,-2267,-4483,,1,0,0,1,1,0,1,2,2,17,0,0,0,0,0,0
100264,0,F,0,121500,1215000,48186,1215000,0.018209,-23037,365243,-2017,-4082,,1,0,0,1,0,0,2,3,3,7,0,0,0,0,0,0
100265,0,F,0,112500,723996,34960.5,585000,0.019689,-8302,-278,-1219,-959,,1,1,0,1,1,0,1,2,2,15,0,0,0,0,0,0
100266,0,F,0,157500,1256400,36864,900000,0.032561,-18810,-995,-9761,-2290,,1,1,0,1,0,0,1,1,1,17,0,0,0,0,0,0
100267,0,M,0,225000,675000,17937,675000,0.026392,-13685,-3281,-7727,-4477,,1,1,1,1,1,0,2,2,2,18,0,0,0,0,0,0
100268,0,F,0,85500,225000,18040.5,225000,0.014464,-10571,-1028,-643,-1899,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
100269,0,M,0,180000,427450.5,23319,369000,0.010276,-11180,-1313,-4774,-3699,,1,1,0,1,0,0,2,2,2,9,0,0,0,1,1,0
100270,0,F,0,90000,337500,16875,337500,0.032561,-21497,365243,-14502,-4288,,1,0,0,1,1,0,2,1,1,16,0,0,0,0,0,0
100272,0,F,1,135000,180000,9000,180000,0.010006,-9135,-460,-1219,-1815,,1,1,1,1,1,0,3,2,1,14,0,0,0,0,0,0
100273,1,F,0,157500,1710000,66262.5,1710000,0.004849,-23127,-9274,-817,-4173,,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
100274,0,M,0,308250,1305000,38281.5,1305000,0.026392,-15612,-1106,-8060,-4018,6,1,1,1,1,1,0,2,2,2,14,0,0,0,0,0,0
100275,0,F,0,108000,646920,18670.5,540000,0.019101,-23650,365243,-11380,-4923,64,1,0,0,1,0,0,1,2,2,13,0,0,0,0,0,0
100276,0,F,0,135000,497520,39438,450000,0.025164,-12246,-1787,-1002,-4898,22,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
100277,0,M,0,67500,364896,16200,315000,0.006008,-21812,365243,-12539,-5030,13,1,0,0,1,1,0,2,2,2,19,0,0,0,0,0,0
100279,0,M,0,180000,254700,16407,225000,0.072508,-23946,365243,-6935,-3948,,1,0,0,1,0,0,1,1,1,16,0,0,0,0,0,0
100281,0,F,1,112500,675000,21906,675000,0.025164,-17957,-4942,-7868,-1478,,1,1,1,1,0,0,2,2,2,15,0,0,0,0,0,0
100282,1,F,0,73341,135000,6750,135000,0.018801,-9157,-146,-2926,-1822,11,1,1,0,1,0,0,1,2,2,11,0,0,0,0,0,0
100283,0,F,0,135000,747000,38268,747000,0.026392,-12585,-870,-6120,-4734,,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
100284,0,M,2,180000,675000,29862,675000,0.015221,-14445,-3218,-5173,-5186,2,1,1,0,1,1,1,4,2,2,16,0,0,0,0,0,0
100285,0,F,0,112500,180000,9000,180000,0.028663,-10755,-1185,-765,-3443,,1,1,0,1,0,0,2,2,2,13,0,0,0,1,1,0
100286,1,M,1,121500,263686.5,17298,238500,0.014464,-17847,-448,-3595,-1381,21,1,1,0,1,0,0,3,2,2,5,0,0,0,0,0,0
100287,0,F,0,202500,225000,22383,225000,0.026392,-24891,365243,-2120,-2019,,1,0,0,1,1,0,2,2,2,15,0,0,0,0,0,0
100288,0,F,0,157500,450000,21888,450000,0.010032,-9907,-648,-5628,-2567,,1,1,0,1,0,0,2,2,2,6,0,1,1,0,1,1
100289,0,M,0,202500,526491,26878.5,454500,0.022625,-14811,-7668,-1761,-4268,0,1,1,1,1,1,0,2,2,2,15,0,0,0,0,0,0
100290,0,M,0,135000,224136,17707.5,198000,0.022625,-14726,-142,-3458,-2690,,1,1,0,1,0,1,1,2,2,17,0,0,0,0,0,0
100291,0,F,1,153000,292500,14355,292500,0.015221,-11881,-716,-2283,-4417,,1,1,1,1,1,1,3,2,2,17,0,0,0,0,0,0
100292,0,F,0,202500,675000,29862,675000,0.028663,-21185,365243,-1702,-4229,,1,0,0,1,0,1,2,2,2,11,0,0,0,0,0,0
100293,0,F,0,202500,1271281.5,65956.5,1201500,0.019101,-14247,-2993,-3842,-4142,,1,1,0,1,0,0,2,2,2,18,0,0,0,0,0,0
100294,0,F,0,157500,835380,35392.5,675000,0.00963,-20984,-7148,-8781,-3962,,1,1,0,1,1,0,1,2,2,11,0,0,0,0,0,0
100295,1,M,1,225000,1019205,31032,774000,0.072508,-11356,-602,-335,-3224,9,1,1,0,1,0,0,2,1,1,14,1,0,1,0,0,0
100296,0,M,1,225000,223884,24241.5,202500,0.04622,-17186,-1116,-4258,-730,,1,1,0,1,0,1,3,1,1,13,0,1,1,0,0,0
100297,0,M,0,135000,334152,17059.5,270000,0.026392,-10427,-1274,-2609,-3027,9,1,1,0,1,0,0,2,2,2,18,0,0,0,0,0,0
100298,0,F,0,270000,473760,48676.5,450000,0.020713,-16223,-3077,-3425,-5501,,1,1,0,1,0,0,2,3,1,10,0,0,0,0,0,0
100299,0,F,0,112500,540000,27000,540000,0.006008,-19045,-11916,-6644,-2566,,1,1,0,1,0,0,2,2,2,12,0,0,0,1,1,0
100300,1,M,0,63000,426645,22468.5,324000,0.018634,-12209,-1572,-6348,-4551,,1,1,0,1,1,0,1,2,2,10,0,0,0,0,0,0
100301,1,M,1,112500,571486.5,31131,454500,0.022625,-8292,-166,-3062,-16,,1,1,0,1,0,0,3,2,2,11,0,0,0,0,0,0
100302,0,F,0,180000,187704,9256.5,148500,0.019689,-9105,-482,-5874,-1139,,1,1,0,1,0,0,2,2,2,11,0,0,0,0,1,1
100303,0,F,0,292500,254700,15709.5,225000,0.016612,-24006,365243,-2239,-4447,,1,0,0,1,0,0,1,2,2,10,0,0,0,0,0,0
100304,0,F,0,225000,675000,33750,675000,0.008019,-22794,-15632,-7959,-4311,,1,1,0,1,1,0,1,2,2,13,0,0,0,0,0,0
100305,0,M,0,135000,237024,15970.5,180000,0.020713,-9011,-100,-7897,-1654,15,1,1,0,1,0,1,1,3,3,6,0,0,0,0,0,0
100307,0,M,0,225000,451804.5,35824.5,369000,0.01885,-16546,-1480,-2196,-7,,1,1,0,1,0,0,2,2,2,11,0,1,1,0,1,1
100308,0,M,0,157500,208512,21892.5,180000,0.022625,-14534,-3397,-3776,-5113,,1,1,1,1,0,0,2,2,2,10,0,0,0,0,0,0
100309,0,F,0,157500,263686.5,15268.5,238500,0.0105,-16098,-3131,-7189,-4143,,1,1,0,1,0,0,2,3,3,9,0,0,0,0,0,0
100310,0,M,0,180000,1071000,31315.5,1071000,0.018029,-14659,-1228,-688,-1107,,1,1,1,1,0,0,2,3,3,13,0,0,0,1,1,1
100313,0,F,0,87750,1206954,35419.5,945000,0.019101,-22510,365243,-6983,-4765,,1,0,0,1,1,0,2,2,2,10,0,0,0,0,0,0
100314,0,M,2,292500,239850,25960.5,225000,0.01885,-10788,-2573,-5248,-3478,,1,1,1,1,1,0,4,2,2,12,0,1,1,0,1,1
100315,0,F,1,121500,288873,21064.5,238500,0.018029,-10203,-59,-6422,-2513,65,1,1,0,1,0,0,3,3,3,10,0,0,0,0,0,0
100316,0,F,0,67500,622413,26500.5,495000,0.005002,-15076,-4917,-1725,-2325,,1,1,0,1,1,0,2,3,3,15,0,0,0,0,0,0
100317,0,F,0,180000,630000,30438,630000,0.030755,-17013,-7426,-3274,-539,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
100318,0,F,0,90000,381528,12109.5,315000,0.018209,-9627,-189,-709,-2301,,1,1,0,1,0,0,1,3,3,12,0,0,0,0,0,0
100319,0,F,1,135000,781920,32868,675000,0.022625,-11631,-782,-7868,-2992,,1,1,1,1,1,0,3,2,2,8,0,0,0,0,0,0
100320,0,M,0,225000,481855.5,49374,463500,0.025164,-11996,-2907,-2562,-4623,6,1,1,0,1,0,0,2,2,2,11,0,1,1,0,1,1
100321,0,M,1,270000,521280,31500,450000,0.019689,-13534,-1420,-1602,-4133,1,1,1,0,1,0,0,3,2,2,9,0,0,0,0,1,1
100322,0,M,2,225000,254700,26874,225000,0.00733,-19297,-554,-7173,-2853,20,1,1,0,1,0,0,4,2,2,13,0,1,1,0,1,1
100323,0,M,0,450000,1575000,55800,1575000,0.026392,-18213,-2363,-4627,-1761,3,1,1,1,1,1,0,2,2,2,11,0,0,0,0,0,0
100324,0,F,1,112500,152820,18265.5,135000,0.003069,-10471,-1753,-4922,-2885,1,1,1,0,1,0,0,2,3,3,17,0,0,0,0,0,0
100325,0,F,0,135000,640080,31261.5,450000,0.031329,-20385,-2875,-4025,-3617,,1,1,0,1,0,0,2,2,2,9,0,0,0,0,1,1
100326,1,M,0,36000,284400,10849.5,225000,0.018209,-22078,365243,-6748,-4542,27,1,0,0,1,1,0,2,3,3,7,0,0,0,0,0,0
100327,0,M,0,180000,407727,32341.5,333000,0.020713,-20317,-2334,-10946,-3680,3,1,1,0,1,0,0,2,3,3,11,0,0,0,0,1,1
100328,0,F,1,171000,1270746,42124.5,1138500,0.00496,-15864,-8215,-2463,-2451,,1,1,0,1,0,0,3,2,2,10,0,0,0,0,0,0
100329,0,F,0,135000,247275,17716.5,225000,0.006852,-19997,-645,-2391,-3399,19,1,1,1,1,1,0,2,3,3,8,0,1,1,0,1,1
100332,0,F,0,157500,545040,20677.5,450000,0.031329,-23444,365243,-14604,-4655,,1,0,0,1,0,0,1,2,2,13,0,0,0,0,0,0
100333,0,F,0,382500,450000,30204,450000,0.072508,-10442,-864,-4750,-243,,1,1,0,1,1,1,2,1,1,18,0,0,0,0,0,0
100334,0,M,0,90000,101880,10939.5,90000,0.035792,-18665,-837,-6710,-2210,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
100335,0,F,0,63000,675000,19737,675000,0.035792,-23420,365243,-14293,-4749,,1,0,0,1,1,0,1,2,2,8,0,0,0,0,0,0
100336,1,F,0,157500,497520,28692,450000,0.02461,-13989,-1350,-8112,-4715,5,1,1,1,1,1,0,1,2,2,15,0,0,0,0,0,0
100337,0,F,0,270000,545040,26640,450000,0.04622,-9324,-872,-599,-616,,1,1,0,1,0,0,1,1,1,15,0,1,1,0,0,0
100338,0,F,0,270000,630000,23274,630000,0.008019,-21292,-1491,-11804,-4059,,1,1,1,1,1,1,2,2,2,16,0,1,1,0,1,1
100339,0,M,0,166500,495000,24750,495000,0.011703,-21535,-2828,-3182,-4673,,1,1,0,1,0,0,2,2,2,17,0,0,0,0,0,0
100340,0,F,2,202500,787131,44082,679500,0.04622,-13080,-3429,-4198,-5241,,1,1,0,1,0,0,4,1,1,12,0,0,0,0,1,1
100341,0,M,0,76500,545040,20677.5,450000,0.031329,-20348,-7115,-1799,-2780,28,1,1,0,1,0,0,1,2,2,10,0,0,0,0,0,0
100342,0,M,0,90000,101880,10827,90000,0.008866,-8400,-338,-4664,-1078,,1,1,1,1,1,1,1,2,2,15,0,0,0,0,0,0
100343,0,M,0,315000,90000,4504.5,90000,0.0228,-10935,-422,-5251,-3364,2,1,1,0,1,1,0,1,2,2,11,0,0,0,0,0,0
100344,0,M,0,112500,225000,14647.5,225000,0.032561,-11287,-3894,-3134,-3950,,1,1,0,1,1,0,2,1,1,14,0,0,0,0,0,0
100345,0,F,0,157500,450000,17095.5,450000,0.019101,-21154,-951,-5892,-3720,,1,1,1,1,0,0,2,2,2,13,0,0,0,0,0,0
100346,0,F,0,180000,582804,25803,463500,0.02461,-17674,-6788,-10598,-1205,,1,1,1,1,1,0,1,2,2,9,0,0,0,0,0,0
100347,0,F,0,81000,640080,23121,450000,0.018801,-21419,365243,-13511,-4287,,1,0,0,1,0,0,2,2,2,7,0,0,0,0,0,0
100348,0,F,0,135000,1223010,47983.5,1125000,0.032561,-10390,-370,-8697,-1864,,1,1,0,1,0,0,2,1,1,15,0,0,0,0,0,0
100349,0,F,0,108000,364896,23449.5,315000,0.009334,-23338,365243,-11761,-4820,,1,0,0,1,1,0,1,2,2,14,0,0,0,0,0,0
100350,0,F,0,112500,481495.5,31833,454500,0.0105,-22759,365243,-124,-2596,,1,0,0,1,1,0,2,3,3,12,0,0,0,0,0,0
100351,0,F,0,69750,675000,20596.5,675000,0.01452,-22606,365243,-930,-4475,,1,0,0,1,0,0,2,2,2,12,0,0,0,0,0,0
100353,0,F,0,81000,536917.5,19282.5,463500,0.031329,-17941,-535,-13472,-1493,,1,1,0,1,0,0,1,2,2,8,0,0,0,0,0,0
100354,0,F,1,112500,135000,6750,135000,0.018209,-9259,-2382,-3948,-1918,,1,1,1,1,1,0,2,3,3,11,0,0,0,0,0,0
100355,0,M,0,315000,946503,42898.5,846000,0.003813,-9178,-633,-4829,-1622,,1,1,0,1,0,0,2,2,2,10,0,1,1,0,1,1
100356,0,F,0,180000,188685,14944.5,157500,0.006305,-21140,-385,-4410,-2820,,1,1,0,1,0,0,1,3,3,3,0,0,0,0,0,0
100357,0,F,0,225000,180000,9000,180000,0.04622,-9166,-1450,-9166,-547,,1,1,0,1,0,1,2,1,1,16,0,0,0,0,1,1
100359,0,M,1,112500,226908,11164.5,148500,0.025164,-14923,-273,-3883,-4003,12,1,1,0,1,0,0,3,2,2,9,0,1,1,0,1,1
100360,0,F,0,67500,202500,10125,202500,0.025164,-19676,-4483,-5545,-3236,,1,1,0,1,0,0,2,2,2,8,0,0,0,0,0,0
100361,0,M,0,270000,1800000,62698.5,1800000,0.007274,-17099,-499,-5508,-649,,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
100362,0,F,1,157500,807984,26833.5,697500,0.031329,-17438,-3668,-10185,-974,,1,1,0,1,0,0,3,2,2,16,0,0,0,0,0,0
100363,0,F,1,360000,493497,48942,454500,0.006629,-14882,-436,-1140,-4606,6,1,1,0,1,0,1,3,2,2,11,0,0,0,0,0,0
100364,0,F,0,315000,1024290,30078,855000,0.019101,-17498,-1355,-8464,-1050,,1,1,0,1,0,0,2,2,2,16,0,0,0,0,1,1
100365,0,F,0,247500,517788,19647,427500,0.010032,-20435,365243,-2565,-3916,,1,0,0,1,0,0,2,2,2,4,0,0,0,0,0,0
100366,0,M,0,765000,1350000,67500,1350000,0.002506,-11788,-3144,-5643,-3962,3,1,1,0,1,0,0,1,2,2,7,0,0,0,1,1,0
100368,0,F,0,166500,675000,24246,675000,0.035792,-11285,-3473,-1929,-3094,,1,1,1,1,1,0,2,2,2,10,0,0,0,0,0,0
100369,0,F,0,157500,528633,22527,472500,0.0105,-19323,-571,-67,-2779,,1,1,0,1,0,0,2,3,3,16,0,0,0,0,0,0
100370,0,F,0,45000,448056,16222.5,315000,0.028663,-23195,365243,-9513,-4535,,1,0,0,1,1,0,2,2,2,12,0,0,0,0,0,0
100371,0,F,1,450000,808650,31464,675000,0.072508,-14768,-426,-3241,-3409,1,1,1,0,1,1,1,3,1,1,13,1,1,0,0,0,0
100372,0,F,0,90000,531000,29781,531000,0.015221,-21909,365243,-2319,-4279,,1,0,0,1,1,0,2,2,2,11,0,0,0,0,0,0
100373,0,F,0,225000,906228,46269,810000,0.030755,-15013,-3282,-2347,-4823,,1,1,1,1,0,0,2,2,2,12,0,0,0,0,0,0
100374,0,F,2,112500,1308964.5,42354,1143000,0.003813,-14975,-7540,-7657,-4236,17,1,1,0,1,0,0,4,2,2,6,0,0,0,0,1,1
100375,0,M,0,180000,942300,30528,675000,0.006305,-21552,-2672,-13057,-4188,,1,1,0,1,1,0,2,3,3,7,0,0,0,0,0,0
100376,0,M,0,360000,254700,20250,225000,0.018801,-18831,-1342,-8691,-2067,17,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
100377,0,M,2,157500,239850,25447.5,225000,0.009549,-14252,-1281,-6024,-3427,,1,1,1,1,0,0,4,2,2,10,0,0,0,1,0,1
100378,0,F,1,247500,808650,26217,675000,0.008575,-15017,-639,-3996,-3979,3,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
100379,0,M,0,112500,942300,30528,675000,0.009657,-19003,-5136,-5341,-2079,22,1,1,0,1,0,0,2,2,2,11,0,0,0,0,1,1
100380,0,F,0,630000,900000,57519,900000,0.072508,-15023,-1481,-3,-2483,,1,1,0,1,0,0,2,1,1,13,0,0,0,0,0,0
100381,0,F,0,121500,302544,11533.5,198000,0.018029,-11223,-107,-5619,-3755,,1,1,0,1,0,0,1,3,3,8,0,1,1,0,0,0
100383,0,M,2,180000,640080,20929.5,450000,0.019101,-13754,-819,-256,-416,22,1,1,0,1,0,0,4,2,2,15,0,0,0,0,1,1
100387,0,M,2,292500,1095817.5,43587,1008000,0.003069,-13299,-1559,-395,-4249,8,1,1,0,1,0,0,4,3,3,14,0,0,0,0,0,0
100388,0,F,0,99000,518562,20695.5,463500,0.00702,-18929,-4145,-10610,-2482,,1,1,0,1,0,0,1,2,2,16,0,0,0,0,0,0
100389,0,M,0,247500,1971072,68643,1800000,0.006207,-14216,-365,-3183,-4423,13,1,1,1,1,0,0,2,2,2,14,0,0,0,0,0,0
100390,0,F,0,90000,555273,14778,463500,0.00702,-11799,-1228,-334,-3678,,1,1,0,1,0,0,2,2,2,14,0,0,0,0,0,0
100391,0,F,1,153000,808650,26217,675000,0.015221,-18315,-497,-2883,-1862,,1,1,1,1,0,0,2,2,2,10,0,0,0,0,0,0
100392,0,M,2,180000,180000,9000,180000,0.020246,-12325,-638,-560,-4029,17,1,1,0,1,0,0,4,3,3,7,0,0,0,0,0,0
100393,0,M,2,405000,2250000,59485.5,2250000,0.007114,-14966,-6158,-954,-4979,6,1,1,0,1,1,0,4,2,2,13,0,0,0,0,0,0
100394,0,M,0,112500,178290,11034,157500,0.035792,-23721,365243,-3367,-5013,,1,0,0,1,0,0,2,2,2,14,0,0,0,0,0,0
100395,0,M,0,225000,888840,32053.5,675000,0.072508,-16719,-687,-8892,-240,12,1,1,0,1,0,0,2,1,1,17,0,0,0,0,0,0
100396,1,M,0,112500,417024,25330.5,360000,0.025164,-13707,365243,-7809,-4436,,1,0,0,1,0,0,1,2,2,10,0,0,0,0,0,0
100397,0,F,0,144000,1417185,37512,1237500,0.006233,-22767,-2998,-10042,-4410,,1,1,1,1,1,0,2,2,2,9,0,0,0,0,0,0
100398,0,F,0,81000,180000,8658,180000,0.030755,-20010,-2784,-4662,-3196,,1,1,1,1,0,0,2,2,2,14,0,0,0,0,0,0
100400,0,F,0,270000,536917.5,28467,463500,0.020246,-23187,365243,-13629,-4573,,1,0,0,1,0,0,2,3,3,11,0,0,0,0,0,0
100401,1,F,0,202500,343683,16663.5,261000,0.010966,-20200,365243,-973,-2779,,1,0,0,1,0,0,1,2,2,10,0,0,0,0,0,0
100402,0,F,0,81000,276277.5,21825,238500,0.005144,-19780,365243,-11248,-3331,,1,0,0,1,0,0,1,2,2,15,0,0,0,0,0,0
